target_angular1,target_angular2,actual_angular1,actual_angular2,time
-0.552662,1.26595,0.873195,0.35377,-0.54156,1.18465,-3.01965,21.7035,0.059
-0.55179,1.26631,0.870231,0.359655,-0.58817,1.5601,0.156544,0.128194,0.06
-0.550921,1.26667,0.867267,0.365535,-0.58817,1.5601,0.156544,0.128194,0.061
-0.550056,1.26704,0.864304,0.371409,-0.58817,1.5601,0.156544,0.128194,0.062
-0.549193,1.26741,0.861342,0.377277,-0.58817,1.5601,0.156544,0.128194,0.063
-0.548333,1.26779,0.858379,0.38314,-0.58817,1.5601,0.156544,0.128194,0.064
-0.547476,1.26818,0.855418,0.388997,-0.554845,1.3238,3.12711,-22.1414,0.065
-0.546622,1.26857,0.852456,0.394848,-0.551535,1.3005,3.30995,-23.2988,0.066
-0.545771,1.26897,0.849496,0.400693,-0.551535,1.3005,3.30995,-23.2988,0.067
-0.544923,1.26937,0.846536,0.406532,-0.551535,1.3005,3.30995,-23.2988,0.068
-0.544078,1.26978,0.843577,0.412364,-0.551535,1.3005,3.30995,-23.2988,0.069
-0.543236,1.2702,0.840618,0.418191,-0.551535,1.3005,3.30995,-23.2988,0.07
-0.542397,1.27062,0.83766,0.424011,-0.551535,1.3005,3.30995,-23.2988,0.071
-0.541561,1.27104,0.834703,0.429825,-0.527473,1.14544,-2.2224,15.6218,0.072
-0.540727,1.27148,0.831747,0.435632,-0.527473,1.14544,-2.2224,15.6218,0.073
-0.539897,1.27192,0.828792,0.441433,-0.527473,1.14544,-2.2224,15.6218,0.074
-0.53907,1.27236,0.825837,0.447227,-0.527473,1.14544,-2.2224,15.6218,0.075
-0.538245,1.27281,0.822884,0.453014,-0.527473,1.14544,-2.2224,15.6218,0.076
-0.537424,1.27327,0.819931,0.458795,-0.527473,1.14544,-2.2224,15.6218,0.077
-0.536606,1.27373,0.81698,0.464569,-0.56446,1.42718,-0.615119,5.996,0.078
-0.53579,1.27419,0.814029,0.470335,-0.564929,1.43211,-0.469193,4.93232,0.079
-0.534978,1.27467,0.81108,0.476095,-0.564929,1.43211,-0.469193,4.93232,0.08
-0.534168,1.27515,0.808132,0.481848,-0.564929,1.43211,-0.469193,4.93232,0.081
-0.533361,1.27563,0.805185,0.487593,-0.564929,1.43211,-0.469193,4.93232,0.082
-0.532558,1.27612,0.802239,0.493331,-0.564929,1.43211,-0.469193,4.93232,0.083
-0.531757,1.27662,0.799294,0.499062,-0.564929,1.43211,-0.469193,4.93232,0.084
-0.530959,1.27712,0.796351,0.504786,-0.532767,1.22408,2.94221,-19.6617,0.085
-0.530164,1.27763,0.793408,0.510502,-0.529696,1.20368,3.07098,-20.3966,0.086
-0.529372,1.27814,0.790467,0.51621,-0.529696,1.20368,3.07098,-20.3966,0.087
-0.528583,1.27866,0.787528,0.521911,-0.529696,1.20368,3.07098,-20.3966,0.088
-0.527797,1.27919,0.78459,0.527604,-0.529696,1.20368,3.07098,-20.3966,0.089
-0.527014,1.27972,0.781653,0.53329,-0.529696,1.20368,3.07098,-20.3966,0.09
-0.526234,1.28025,0.778718,0.538967,-0.502151,1.03661,-1.55783,11.3077,0.091
-0.525457,1.28079,0.775784,0.544637,-0.506327,1.06637,-2.25835,16.0354,0.092
-0.524682,1.28134,0.772852,0.550299,-0.506327,1.06637,-2.25835,16.0354,0.093
-0.523911,1.28189,0.769921,0.555952,-0.506327,1.06637,-2.25835,16.0354,0.094
-0.523142,1.28245,0.766992,0.561598,-0.506327,1.06637,-2.25835,16.0354,0.095
-0.522377,1.28302,0.764064,0.567235,-0.506327,1.06637,-2.25835,16.0354,0.096
-0.521614,1.28359,0.761138,0.572864,-0.558835,1.47029,-1.76465,15.9861,0.097
-0.520855,1.28416,0.758214,0.578485,-0.560454,1.4853,-1.61948,15.0193,0.098
-0.520098,1.28474,0.755291,0.584097,-0.560454,1.4853,-1.61948,15.0193,0.099
-0.519344,1.28533,0.752371,0.589701,-0.560454,1.4853,-1.61948,15.0193,0.1
-0.518593,1.28592,0.749452,0.595297,-0.560454,1.4853,-1.61948,15.0193,0.101
-0.517845,1.28652,0.746534,0.600883,-0.560454,1.4853,-1.61948,15.0193,0.102
-0.5171,1.28713,0.743619,0.606461,-0.560454,1.4853,-1.61948,15.0193,0.103
-0.516358,1.28773,0.740705,0.612031,-0.54565,1.40844,3.48249,-25.4855,0.104
-0.515619,1.28835,0.737793,0.617592,-0.54565,1.40844,3.48249,-25.4855,0.105
-0.514882,1.28897,0.734883,0.623143,-0.54565,1.40844,3.48249,-25.4855,0.106
-0.514149,1.2896,0.731975,0.628686,-0.54565,1.40844,3.48249,-25.4855,0.107
-0.513418,1.29023,0.729069,0.63422,-0.47306,0.937109,0.988091,-4.62484,0.108
-0.512691,1.29086,0.726165,0.639745,-0.47306,0.937109,0.988091,-4.62484,0.109
-0.511966,1.29151,0.723263,0.645261,-0.47306,0.937109,0.988091,-4.62484,0.11
-0.511244,1.29215,0.720363,0.650767,-0.47306,0.937109,0.988091,-4.62484,0.111
-0.510525,1.29281,0.717465,0.656265,-0.47306,0.937109,0.988091,-4.62484,0.112
-0.509809,1.29347,0.714569,0.661753,-0.509757,1.21175,-3.97859,29.3147,0.113
-0.509096,1.29413,0.711676,0.667232,-0.513906,1.24263,-4.14927,30.8843,0.114
-0.508386,1.2948,0.708784,0.672701,-0.513906,1.24263,-4.14927,30.8843,0.115
-0.507679,1.29548,0.705895,0.678161,-0.513906,1.24263,-4.14927,30.8843,0.116
-0.506974,1.29616,0.703007,0.683611,-0.513906,1.24263,-4.14927,30.8843,0.117
-0.506273,1.29684,0.700122,0.689052,-0.513906,1.24263,-4.14927,30.8843,0.118
-0.505574,1.29754,0.697239,0.694483,-0.547877,1.53295,1.29779,-8.87285,0.119
-0.504878,1.29823,0.694359,0.699905,-0.547877,1.53295,1.29779,-8.87285,0.12
-0.504185,1.29894,0.691481,0.705317,-0.547877,1.53295,1.29779,-8.87285,0.121
-0.503495,1.29964,0.688605,0.710719,-0.547877,1.53295,1.29779,-8.87285,0.122
-0.502808,1.30036,0.685731,0.716111,-0.547877,1.53295,1.29779,-8.87285,0.123
-0.502124,1.30108,0.68286,0.721493,-0.547877,1.53295,1.29779,-8.87285,0.124
-0.501442,1.3018,0.679991,0.726865,-0.490184,1.14069,3.23164,-20.3703,0.125
-0.500764,1.30253,0.677124,0.732227,-0.490184,1.14069,3.23164,-20.3703,0.126
-0.500088,1.30326,0.67426,0.73758,-0.490184,1.14069,3.23164,-20.3703,0.127
-0.499415,1.30401,0.671398,0.742922,-0.490184,1.14069,3.23164,-20.3703,0.128
-0.498745,1.30475,0.668539,0.748254,-0.490184,1.14069,3.23164,-20.3703,0.129
-0.498078,1.3055,0.665682,0.753575,-0.490184,1.14069,3.23164,-20.3703,0.13
-0.497414,1.30626,0.662828,0.758887,-0.462527,0.98687,-2.619,18.1408,0.131
-0.496752,1.30702,0.659976,0.764188,-0.462527,0.98687,-2.619,18.1408,0.132
-0.496094,1.30779,0.657127,0.769478,-0.462527,0.98687,-2.619,18.1408,0.133
-0.495438,1.30856,0.65428,0.774758,-0.462527,0.98687,-2.619,18.1408,0.134
-0.494785,1.30934,0.651436,0.780028,-0.462527,0.98687,-2.619,18.1408,0.135
-0.494135,1.31012,0.648595,0.785287,-0.462527,0.98687,-2.619,18.1408,0.136
-0.493488,1.31091,0.645756,0.790536,-0.523179,1.44594,-2.07607,18.5748,0.137
-0.492844,1.3117,0.642919,0.795774,-0.523179,1.44594,-2.07607,18.5748,0.138
-0.492202,1.3125,0.640086,0.801002,-0.523179,1.44594,-2.07607,18.5748,0.139
-0.491564,1.3133,0.637255,0.806218,-0.523179,1.44594,-2.07607,18.5748,0.14
-0.490928,1.31411,0.634426,0.811424,-0.523179,1.44594,-2.07607,18.5748,0.141
-0.490295,1.31492,0.631601,0.816619,-0.523179,1.44594,-2.07607,18.5748,0.142
-0.489665,1.31574,0.628778,0.821804,-0.517705,1.4456,2.97886,-21.7946,0.143
-0.489037,1.31657,0.625958,0.826977,-0.517705,1.4456,2.97886,-21.7946,0.144
-0.488413,1.3174,0.623141,0.83214,-0.517705,1.4456,2.97886,-21.7946,0.145
-0.487791,1.31823,0.620326,0.837291,-0.517705,1.4456,2.97886,-21.7946,0.146
-0.487172,1.31907,0.617514,0.842432,-0.517705,1.4456,2.97886,-21.7946,0.147
-0.486556,1.31992,0.614705,0.847561,-0.517705,1.4456,2.97886,-21.7946,0.148
-0.485943,1.32077,0.611899,0.852679,-0.470819,1.13252,0.21101,-0.214527,0.149
-0.485332,1.32162,0.609095,0.857787,-0.470819,1.13252,0.21101,-0.214527,0.15
-0.484724,1.32248,0.606295,0.862883,-0.470819,1.13252,0.21101,-0.214527,0.151
-0.484119,1.32335,0.603497,0.867968,-0.470819,1.13252,0.21101,-0.214527,0.152
-0.483517,1.32422,0.600702,0.873041,-0.470819,1.13252,0.21101,-0.214527,0.153
-0.482918,1.32509,0.59791,0.878103,-0.470819,1.13252,0.21101,-0.214527,0.154
-0.482322,1.32597,0.595121,0.883154,-0.470819,1.13252,0.21101,-0.214527,0.155
-0.481728,1.32686,0.592335,0.888194,-0.500402,1.37058,-2.28507,18.7703,0.156
-0.481137,1.32775,0.589552,0.893222,-0.500402,1.37058,-2.28507,18.7703,0.157
-0.480549,1.32865,0.586771,0.898239,-0.500402,1.37058,-2.28507,18.7703,0.158
-0.479963,1.32955,0.583994,0.903244,-0.500402,1.37058,-2.28507,18.7703,0.159
-0.479381,1.33045,0.58122,0.908238,-0.500402,1.37058,-2.28507,18.7703,0.16
-0.478801,1.33136,0.578448,0.91322,-0.500402,1.37058,-2.28507,18.7703,0.161
-0.478224,1.33228,0.575679,0.918191,-0.527978,1.63094,0.746155,-4.63041,0.162
-0.47765,1.3332,0.572914,0.92315,-0.525796,1.6157,1.20524,-8.59897,0.163
-0.477078,1.33413,0.570151,0.928097,-0.525796,1.6157,1.20524,-8.59897,0.164
-0.476509,1.33506,0.567392,0.933033,-0.525796,1.6157,1.20524,-8.59897,0.165
-0.475943,1.33599,0.564635,0.937957,-0.525796,1.6157,1.20524,-8.59897,0.166
-0.47538,1.33693,0.561882,0.942869,-0.525796,1.6157,1.20524,-8.59897,0.167
-0.474819,1.33788,0.559131,0.94777,-0.482527,1.30344,2.8243,-19.3376,0.168
-0.474262,1.33883,0.556384,0.952658,-0.479657,1.28392,2.87002,-19.5277,0.169
-0.473707,1.33978,0.553639,0.957535,-0.479657,1.28392,2.87002,-19.5277,0.17
-0.473154,1.34074,0.550898,0.9624,-0.479657,1.28392,2.87002,-19.5277,0.171
-0.472605,1.34171,0.54816,0.967253,-0.479657,1.28392,2.87002,-19.5277,0.172
-0.472058,1.34268,0.545425,0.972094,-0.479657,1.28392,2.87002,-19.5277,0.173
-0.471514,1.34365,0.542693,0.976923,-0.479657,1.28392,2.87002,-19.5277,0.174
-0.470973,1.34463,0.539963,0.981741,-0.467938,1.22443,-2.33032,17.6424,0.175
-0.470434,1.34562,0.537237,0.986546,-0.467938,1.22443,-2.33032,17.6424,0.176
-0.469898,1.3466,0.534515,0.991339,-0.467938,1.22443,-2.33032,17.6424,0.177
-0.469365,1.3476,0.531795,0.99612,-0.467938,1.22443,-2.33032,17.6424,0.178
-0.468835,1.3486,0.529078,1.00089,-0.467938,1.22443,-2.33032,17.6424,0.179
-0.468307,1.3496,0.526365,1.00565,-0.467938,1.22443,-2.33032,17.6424,0.18
-0.467782,1.35061,0.523654,1.01039,-0.467938,1.22443,-2.33032,17.6424,0.181
-0.46726,1.35162,0.520947,1.01512,-0.50894,1.57388,-0.158079,3.63627,0.182
-0.46674,1.35264,0.518243,1.01984,-0.508816,1.57762,0.1334,1.29147,0.183
-0.466223,1.35366,0.515542,1.02455,-0.508816,1.57762,0.1334,1.29147,0.184
-0.465709,1.35469,0.512844,1.02925,-0.508816,1.57762,0.1334,1.29147,0.185
-0.465197,1.35572,0.510149,1.03393,-0.508816,1.57762,0.1334,1.29147,0.186
-0.464689,1.35676,0.507457,1.0386,-0.508816,1.57762,0.1334,1.29147,0.187
-0.464183,1.3578,0.504769,1.04326,-0.481407,1.39721,2.73667,-19.3261,0.188
-0.463679,1.35884,0.502084,1.04791,-0.478529,1.37697,2.87828,-20.2482,0.189
-0.463178,1.35989,0.499401,1.05254,-0.478529,1.37697,2.87828,-20.2482,0.19
-0.46268,1.36095,0.496722,1.05717,-0.478529,1.37697,2.87828,-20.2482,0.191
-0.462185,1.36201,0.494046,1.06178,-0.478529,1.37697,2.87828,-20.2482,0.192
-0.461692,1.36307,0.491374,1.06637,-0.478529,1.37697,2.87828,-20.2482,0.193
-0.461202,1.36414,0.488704,1.07096,-0.478529,1.37697,2.87828,-20.2482,0.194
-0.460715,1.36521,0.486038,1.07553,-0.457452,1.25286,-1.76953,13.9154,0.195
-0.46023,1.36629,0.483374,1.08009,-0.457452,1.25286,-1.76953,13.9154,0.196
-0.459748,1.36737,0.480714,1.08464,-0.457452,1.25286,-1.76953,13.9154,0.197
-0.459269,1.36846,0.478057,1.08918,-0.457452,1.25286,-1.76953,13.9154,0.198
-0.458792,1.36955,0.475404,1.0937,-0.457452,1.25286,-1.76953,13.9154,0.199
-0.458318,1.37065,0.472753,1.09821,-0.457452,1.25286,-1.76953,13.9154,0.2
-0.457846,1.37175,0.470105,1.10271,-0.490697,1.53599,-0.511209,6.13003,0.201
-0.457378,1.37285,0.467461,1.10719,-0.490697,1.53599,-0.511209,6.13003,0.202
-0.456912,1.37396,0.46482,1.11166,-0.490697,1.53599,-0.511209,6.13003,0.203
-0.456448,1.37508,0.462182,1.11612,-0.490697,1.53599,-0.511209,6.13003,0.204
-0.455987,1.37619,0.459547,1.12057,-0.490697,1.53599,-0.511209,6.13003,0.205
-0.455529,1.37732,0.456915,1.12501,-0.490697,1.53599,-0.511209,6.13003,0.206
-0.455073,1.37844,0.454287,1.12943,-0.490697,1.53599,-0.511209,6.13003,0.207
-0.45462,1.37958,0.451661,1.13384,-0.466655,1.38361,2.79182,-19.8434,0.208
-0.45417,1.38071,0.449039,1.13824,-0.466655,1.38361,2.79182,-19.8434,0.209
-0.453722,1.38185,0.44642,1.14262,-0.389158,0.880444,4.89419,-29.4581,0.21
-0.453277,1.383,0.443804,1.14699,-0.389158,0.880444,4.89419,-29.4581,0.211
-0.452835,1.38415,0.441191,1.15135,-0.389158,0.880444,4.89419,-29.4581,0.212
-0.452395,1.3853,0.438581,1.1557,-0.389158,0.880444,4.89419,-29.4581,0.213
-0.451957,1.38646,0.435975,1.16003,-0.389158,0.880444,4.89419,-29.4581,0.214
-0.451523,1.38762,0.433371,1.16435,-0.390458,0.908102,-6.33507,40.1462,0.215
-0.451091,1.38879,0.430771,1.16866,-0.396571,0.946786,-6.11272,38.6869,0.216
-0.450661,1.38996,0.428173,1.17296,-0.396571,0.946786,-6.11272,38.6869,0.217
-0.450234,1.39113,0.425579,1.17724,-0.396571,0.946786,-6.11272,38.6869,0.218
-0.44981,1.39231,0.422988,1.18151,-0.396571,0.946786,-6.11272,38.6869,0.219
-0.449388,1.3935,0.4204,1.18577,-0.396571,0.946786,-6.11272,38.6869,0.22
-0.448969,1.39468,0.417815,1.19001,-0.478534,1.46722,-1.3508,8.13793,0.221
-0.448553,1.39588,0.415233,1.19424,-0.478534,1.46722,-1.3508,8.13793,0.222
-0.448139,1.39707,0.412655,1.19846,-0.478534,1.46722,-1.3508,8.13793,0.223
