target_angular,actual_angular,target_velocity,actual_velocity,time
2.33406,2.37006,-1.7635,-1.5957,1.245
2.3323,2.37006,-1.76623,-1.5957,1.246
2.33053,2.37006,-1.76893,-1.5957,1.247
2.32876,2.37006,-1.77161,-1.5957,1.248
2.32698,2.37006,-1.77426,-1.5957,1.249
2.32521,2.37006,-1.77689,-1.5957,1.25
2.32343,2.37006,-1.77949,-1.5957,1.251
2.32165,2.37006,-1.78207,-1.5957,1.252
2.31987,2.37006,-1.78462,-1.5957,1.253
2.31808,2.34126,-1.78715,-1.79112,1.254
2.31629,2.34126,-1.78965,-1.79112,1.255
2.3145,2.34126,-1.79213,-1.79112,1.256
2.31271,2.34126,-1.79459,-1.79112,1.257
2.31091,2.34126,-1.79702,-1.79112,1.258
2.30911,2.34126,-1.79943,-1.79112,1.259
2.30731,2.34126,-1.80181,-1.79112,1.26
2.30551,2.34126,-1.80417,-1.79112,1.261
2.30371,2.34126,-1.80651,-1.79112,1.262
2.3019,2.34126,-1.80882,-1.79112,1.263
2.30009,2.34126,-1.81111,-1.79112,1.264
2.29828,2.34126,-1.81338,-1.79112,1.265
2.29646,2.34126,-1.81562,-1.79112,1.266
2.29464,2.34126,-1.81784,-1.79112,1.267
2.29283,2.34126,-1.82004,-1.79112,1.268
2.291,2.34126,-1.82222,-1.79112,1.269
2.28918,2.34126,-1.82437,-1.79112,1.27
2.28736,2.34126,-1.82651,-1.79112,1.271
2.28553,2.30984,-1.82862,-1.99175,1.272
2.2837,2.30775,-1.83071,-2.08978,1.273
2.28187,2.30775,-1.83277,-2.08978,1.274
2.28003,2.30775,-1.83482,-2.08978,1.275
2.2782,2.30775,-1.83684,-2.08978,1.276
2.27636,2.30775,-1.83884,-2.08978,1.277
2.27452,2.30775,-1.84082,-2.08978,1.278
2.27268,2.30775,-1.84278,-2.08978,1.279
2.27083,2.30775,-1.84472,-2.08978,1.28
2.26899,2.30775,-1.84664,-2.08978,1.281
2.26714,2.30775,-1.84853,-2.08978,1.282
2.26529,2.30775,-1.85041,-2.08978,1.283
2.26344,2.30775,-1.85226,-2.08978,1.284
2.26159,2.30775,-1.8541,-2.08978,1.285
2.25973,2.30775,-1.85591,-2.08978,1.286
2.25787,2.30775,-1.85771,-2.08978,1.287
2.25602,2.30775,-1.85948,-2.08978,1.288
2.25416,2.30775,-1.86124,-2.08978,1.289
2.25229,2.2749,-1.86297,-1.78356,1.29
2.25043,2.2749,-1.86469,-1.78356,1.291
2.24856,2.2749,-1.86638,-1.78356,1.292
2.2467,2.2749,-1.86806,-1.78356,1.293
2.24483,2.2749,-1.86971,-1.78356,1.294
2.24296,2.2749,-1.87135,-1.78356,1.295
2.24109,2.2749,-1.87297,-1.78356,1.296
2.23921,2.2749,-1.87457,-1.78356,1.297
2.23734,2.2749,-1.87615,-1.78356,1.298
2.23546,2.2749,-1.87771,-1.78356,1.299
2.23358,2.2749,-1.87925,-1.78356,1.3
2.2317,2.2749,-1.88077,-1.78356,1.301
2.22982,2.2749,-1.88228,-1.78356,1.302
2.22794,2.2749,-1.88376,-1.78356,1.303
2.22605,2.2749,-1.88523,-1.78356,1.304
2.22417,2.2749,-1.88668,-1.78356,1.305
2.22228,2.2749,-1.88811,-1.78356,1.306
2.22039,2.2749,-1.88953,-1.78356,1.307
2.2185,2.24399,-1.89092,-2.04298,1.308
2.21661,2.24184,-1.8923,-2.14868,1.309
2.21471,2.24184,-1.89366,-2.14868,1.31
2.21282,2.24184,-1.895,-2.14868,1.311
2.21092,2.24184,-1.89633,-2.14868,1.312
2.20903,2.24184,-1.89764,-2.14868,1.313
2.20713,2.24184,-1.89893,-2.14868,1.314
2.20523,2.24184,-1.9002,-2.14868,1.315
2.20333,2.24184,-1.90145,-2.14868,1.316
2.20143,2.24184,-1.90269,-2.14868,1.317
2.19952,2.24184,-1.90391,-2.14868,1.318
2.19762,2.24184,-1.90512,-2.14868,1.319
2.19571,2.24184,-1.90631,-2.14868,1.32
2.19381,2.24184,-1.90748,-2.14868,1.321
2.1919,2.24184,-1.90863,-2.14868,1.322
2.18999,2.24184,-1.90977,-2.14868,1.323
2.18808,2.24184,-1.91089,-2.14868,1.324
2.18617,2.24184,-1.91199,-2.14868,1.325
2.18425,2.24184,-1.91308,-2.14868,1.326
2.18234,2.24184,-1.91415,-2.14868,1.327
2.18043,2.21045,-1.91521,-1.88105,1.328
2.17851,2.20846,-1.91625,-1.98663,1.329
2.17659,2.20846,-1.91727,-1.98663,1.33
2.17468,2.20846,-1.91828,-1.98663,1.331
2.17276,2.20846,-1.91927,-1.98663,1.332
2.17084,2.20846,-1.92025,-1.98663,1.333
2.16892,2.20846,-1.92121,-1.98663,1.334
2.167,2.20846,-1.92216,-1.98663,1.335
2.16507,2.20846,-1.92309,-1.98663,1.336
2.16315,2.20846,-1.924,-1.98663,1.337
2.16122,2.20846,-1.9249,-1.98663,1.338
2.1593,2.20846,-1.92578,-1.98663,1.339
2.15737,2.20846,-1.92665,-1.98663,1.34
2.15545,2.20846,-1.9275,-1.98663,1.341
2.15352,2.20846,-1.92834,-1.98663,1.342
2.15159,2.20846,-1.92916,-1.98663,1.343
2.14966,2.20846,-1.92997,-1.98663,1.344
2.14773,2.20846,-1.93076,-1.98663,1.345
2.1458,2.16743,-1.93154,-2.73946,1.346
2.14387,2.16458,-1.93231,-2.85218,1.347
2.14193,2.16458,-1.93305,-2.85218,1.348
2.14,2.16458,-1.93379,-2.85218,1.349
2.13807,2.16458,-1.93451,-2.85218,1.35
2.13613,2.16458,-1.93521,-2.85218,1.351
2.1342,2.16458,-1.9359,-2.85218,1.352
2.13226,2.16458,-1.93658,-2.85218,1.353
2.13032,2.16458,-1.93724,-2.85218,1.354
2.12838,2.16458,-1.93789,-2.85218,1.355
2.12645,2.16458,-1.93852,-2.85218,1.356
2.12451,2.16458,-1.93914,-2.85218,1.357
2.12257,2.16458,-1.93975,-2.85218,1.358
2.12063,2.16458,-1.94034,-2.85218,1.359
2.11869,2.16458,-1.94092,-2.85218,1.36
2.11675,2.16458,-1.94148,-2.85218,1.361
2.1148,2.16458,-1.94203,-2.85218,1.362
2.11286,2.16458,-1.94257,-2.85218,1.363
2.11092,2.16458,-1.94309,-2.85218,1.364
2.10898,2.16458,-1.9436,-2.85218,1.365
2.10703,2.13057,-1.94409,-1.23827,1.366
2.10509,2.12931,-1.94457,-1.25603,1.367
2.10314,2.12931,-1.94504,-1.25603,1.368
2.1012,2.12931,-1.9455,-1.25603,1.369
2.09925,2.12931,-1.94594,-1.25603,1.37
2.09731,2.12931,-1.94637,-1.25603,1.371
2.09536,2.12931,-1.94678,-1.25603,1.372
2.09341,2.12931,-1.94718,-1.25603,1.373
2.09147,2.12931,-1.94757,-1.25603,1.374
2.08952,2.12931,-1.94795,-1.25603,1.375
2.08757,2.12931,-1.94831,-1.25603,1.376
2.08562,2.12931,-1.94866,-1.25603,1.377
2.08367,2.12931,-1.94899,-1.25603,1.378
2.08172,2.12931,-1.94932,-1.25603,1.379
2.07977,2.12931,-1.94963,-1.25603,1.38
2.07782,2.12931,-1.94993,-1.25603,1.381
2.07587,2.12931,-1.95021,-1.25603,1.382
2.07392,2.09851,-1.95048,-2.44892,1.383
2.07197,2.09851,-1.95074,-2.44892,1.384
2.07002,2.09851,-1.95099,-2.44892,1.385
2.06807,2.09851,-1.95122,-2.44892,1.386
2.06612,2.09851,-1.95144,-2.44892,1.387
2.06417,2.09851,-1.95165,-2.44892,1.388
2.06222,2.09851,-1.95185,-2.44892,1.389
2.06026,2.09851,-1.95203,-2.44892,1.39
2.05831,2.09851,-1.95221,-2.44892,1.391
2.05636,2.09851,-1.95237,-2.44892,1.392
2.05441,2.09851,-1.95251,-2.44892,1.393
2.05245,2.09851,-1.95265,-2.44892,1.394
2.0505,2.09851,-1.95277,-2.44892,1.395
2.04855,2.09851,-1.95288,-2.44892,1.396
2.0466,2.09851,-1.95298,-2.44892,1.397
2.04464,2.09851,-1.95307,-2.44892,1.398
2.04269,2.09851,-1.95314,-2.44892,1.399
2.04074,2.05676,-1.9532,-2.1113,1.4
2.03878,2.05463,-1.95325,-2.13868,1.401
2.03683,2.05463,-1.95329,-2.13868,1.402
2.03488,2.05463,-1.95332,-2.13868,1.403
2.03292,2.05463,-1.95333,-2.13868,1.404
2.03097,2.05463,-1.95333,-2.13868,1.405
2.02902,2.05463,-1.95332,-2.13868,1.406
2.02706,2.05463,-1.9533,-2.13868,1.407
2.02511,2.05463,-1.95327,-2.13868,1.408
2.02316,2.05463,-1.95323,-2.13868,1.409
2.0212,2.05463,-1.95317,-2.13868,1.41
2.01925,2.05463,-1.9531,-2.13868,1.411
2.0173,2.05463,-1.95302,-2.13868,1.412
2.01534,2.05463,-1.95293,-2.13868,1.413
2.01339,2.05463,-1.95283,-2.13868,1.414
2.01144,2.05463,-1.95271,-2.13868,1.415
2.00949,2.05463,-1.95259,-2.13868,1.416
2.00753,2.05463,-1.95245,-2.13868,1.417
2.00558,2.05463,-1.9523,-2.13868,1.418
2.00363,2.03193,-1.95214,-1.01899,1.419
2.00168,2.03084,-1.95197,-1.08607,1.42
1.99973,2.03084,-1.95179,-1.08607,1.421
1.99777,2.03084,-1.9516,-1.08607,1.422
1.99582,2.03084,-1.95139,-1.08607,1.423
1.99387,2.03084,-1.95117,-1.08607,1.424
1.99192,2.03084,-1.95095,-1.08607,1.425
1.98997,2.03084,-1.95071,-1.08607,1.426
1.98802,2.03084,-1.95046,-1.08607,1.427
1.98607,2.03084,-1.9502,-1.08607,1.428
1.98412,2.03084,-1.94992,-1.08607,1.429
1.98217,2.03084,-1.94964,-1.08607,1.43
1.98022,2.03084,-1.94934,-1.08607,1.431
1.97827,2.03084,-1.94904,-1.08607,1.432
1.97632,2.03084,-1.94872,-1.08607,1.433
1.97437,2.03084,-1.94839,-1.08607,1.434
1.97242,2.03084,-1.94805,-1.08607,1.435
1.97048,2.03084,-1.94771,-1.08607,1.436
1.96853,2.03084,-1.94734,-1.08607,1.437
1.96658,1.99363,-1.94697,-3.423,1.438
1.96463,1.98998,-1.94659,-3.64932,1.439
1.96269,1.98998,-1.9462,-3.64932,1.44
1.96074,1.98998,-1.94579,-3.64932,1.441
1.9588,1.98998,-1.94538,-3.64932,1.442
1.95685,1.98998,-1.94495,-3.64932,1.443
1.95491,1.98998,-1.94451,-3.64932,1.444
1.95296,1.98998,-1.94407,-3.64932,1.445
1.95102,1.98998,-1.94361,-3.64932,1.446
1.94908,1.98998,-1.94314,-3.64932,1.447
1.94713,1.98998,-1.94266,-3.64932,1.448
1.94519,1.98998,-1.94217,-3.64932,1.449
1.94325,1.98998,-1.94167,-3.64932,1.45
1.94131,1.98998,-1.94115,-3.64932,1.451
1.93937,1.98998,-1.94063,-3.64932,1.452
1.93743,1.98998,-1.9401,-3.64932,1.453
1.93549,1.98998,-1.93955,-3.64932,1.454
1.93355,1.98998,-1.939,-3.64932,1.455
1.93161,1.98998,-1.93843,-3.64932,1.456
1.92967,1.95668,-1.93786,-0.643787,1.457
1.92773,1.9561,-1.93727,-0.578542,1.458
1.92579,1.9561,-1.93667,-0.578542,1.459
1.92386,1.9561,-1.93607,-0.578542,1.46
1.92192,1.9561,-1.93545,-0.578542,1.461
1.91999,1.9561,-1.93482,-0.578542,1.462
1.91805,1.9561,-1.93418,-0.578542,1.463
1.91612,1.9561,-1.93353,-0.578542,1.464
1.91419,1.9561,-1.93287,-0.578542,1.465
1.91225,1.9561,-1.9322,-0.578542,1.466
1.91032,1.9561,-1.93152,-0.578542,1.467
1.90839,1.9561,-1.93083,-0.578542,1.468
1.90646,1.9561,-1.93012,-0.578542,1.469
1.90453,1.9561,-1.92941,-0.578542,1.47
1.9026,1.9561,-1.92869,-0.578542,1.471
1.90067,1.9561,-1.92796,-0.578542,1.472
1.89875,1.9561,-1.92721,-0.578542,1.473
1.89682,1.9561,-1.92646,-0.578542,1.474
1.89489,1.9561,-1.92569,-0.578542,1.475
1.89297,1.92231,-1.92492,-3.74023,1.476
1.89104,1.91828,-1.92413,-4.03329,1.477
1.88912,1.91828,-1.92334,-4.03329,1.478
1.8872,1.91828,-1.92253,-4.03329,1.479
1.88527,1.91828,-1.92172,-4.03329,1.48
1.88335,1.91828,-1.92089,-4.03329,1.481
1.88143,1.91828,-1.92005,-4.03329,1.482
1.87951,1.91828,-1.91921,-4.03329,1.483
1.87759,1.91828,-1.91835,-4.03329,1.484
1.87568,1.91828,-1.91748,-4.03329,1.485
1.87376,1.91828,-1.9166,-4.03329,1.486
1.87184,1.91828,-1.91571,-4.03329,1.487
1.86993,1.91828,-1.91482,-4.03329,1.488
1.86801,1.91828,-1.91391,-4.03329,1.489
1.8661,1.91828,-1.91299,-4.03329,1.49
1.86419,1.91828,-1.91206,-4.03329,1.491
1.86228,1.91828,-1.91112,-4.03329,1.492
1.86036,1.91828,-1.91017,-4.03329,1.493
1.85845,1.8659,-1.90921,-1.21002,1.494
1.85655,1.86478,-1.90824,-1.12393,1.495
1.85464,1.86478,-1.90726,-1.12393,1.496
1.85273,1.86478,-1.90627,-1.12393,1.497
1.85083,1.86478,-1.90526,-1.12393,1.498
1.84892,1.86478,-1.90425,-1.12393,1.499
1.84702,1.86478,-1.90323,-1.12393,1.5
1.84511,1.86478,-1.9022,-1.12393,1.501
1.84321,1.86478,-1.90116,-1.12393,1.502
1.84131,1.86478,-1.9001,-1.12393,1.503
1.83941,1.86478,-1.89904,-1.12393,1.504
1.83751,1.86478,-1.89797,-1.12393,1.505
1.83562,1.86478,-1.89689,-1.12393,1.506
1.83372,1.86478,-1.89579,-1.12393,1.507
1.83183,1.86478,-1.89469,-1.12393,1.508
1.82993,1.86478,-1.89358,-1.12393,1.509
1.82804,1.86478,-1.89245,-1.12393,1.51
1.82615,1.84951,-1.89132,-1.20094,1.511
1.82426,1.84819,-1.89017,-1.32284,1.512
1.82237,1.84819,-1.88902,-1.32284,1.513
1.82048,1.84819,-1.88785,-1.32284,1.514
1.81859,1.84819,-1.88668,-1.32284,1.515
1.8167,1.84819,-1.88549,-1.32284,1.516
1.81482,1.84819,-1.8843,-1.32284,1.517
1.81294,1.84819,-1.88309,-1.32284,1.518
1.81105,1.84819,-1.88188,-1.32284,1.519
1.80917,1.84819,-1.88065,-1.32284,1.52
1.80729,1.84819,-1.87942,-1.32284,1.521
1.80541,1.84819,-1.87817,-1.32284,1.522
1.80354,1.84819,-1.87691,-1.32284,1.523
1.80166,1.84819,-1.87564,-1.32284,1.524
1.79978,1.84819,-1.87437,-1.32284,1.525
1.79791,1.84819,-1.87308,-1.32284,1.526
1.79604,1.84819,-1.87178,-1.32284,1.527
1.79417,1.84819,-1.87047,-1.32284,1.528
1.7923,1.8119,-1.86916,-2.90074,1.529
1.79043,1.8119,-1.86783,-2.90074,1.53
1.78856,1.8119,-1.86649,-2.90074,1.531
1.7867,1.8119,-1.86514,-2.90074,1.532
1.78483,1.8119,-1.86378,-2.90074,1.533
1.78297,1.8119,-1.86241,-2.90074,1.534
1.78111,1.8119,-1.86103,-2.90074,1.535
1.77925,1.8119,-1.85964,-2.90074,1.536
1.77739,1.8119,-1.85824,-2.90074,1.537
1.77553,1.8119,-1.85683,-2.90074,1.538
1.77367,1.8119,-1.85541,-2.90074,1.539
1.77182,1.8119,-1.85398,-2.90074,1.54
1.76997,1.8119,-1.85254,-2.90074,1.541
1.76811,1.8119,-1.85109,-2.90074,1.542
1.76626,1.8119,-1.84963,-2.90074,1.543
1.76441,1.8119,-1.84815,-2.90074,1.544
1.76257,1.8119,-1.84667,-2.90074,1.545
1.76072,1.8119,-1.84518,-2.90074,1.546
1.75888,1.79112,-1.84367,-2.47493,1.547
1.75703,1.77057,-1.84216,-1.42666,1.548
1.75519,1.77057,-1.84064,-1.42666,1.549
1.75335,1.77057,-1.8391,-1.42666,1.55
1.75151,1.77057,-1.83756,-1.42666,1.551
1.74968,1.77057,-1.836,-1.42666,1.552
1.74784,1.77057,-1.83444,-1.42666,1.553
1.74601,1.77057,-1.83286,-1.42666,1.554
1.74418,1.77057,-1.83127,-1.42666,1.555
1.74235,1.77057,-1.82968,-1.42666,1.556
1.74052,1.77057,-1.82807,-1.42666,1.557
1.73869,1.77057,-1.82645,-1.42666,1.558
1.73686,1.77057,-1.82483,-1.42666,1.559
1.73504,1.77057,-1.82319,-1.42666,1.56
1.73322,1.77057,-1.82154,-1.42666,1.561
1.7314,1.77057,-1.81988,-1.42666,1.562
1.72958,1.77057,-1.81821,-1.42666,1.563
1.72776,1.77057,-1.81653,-1.42666,1.564
1.72594,1.77057,-1.81484,-1.42666,1.565
1.72413,1.77057,-1.81314,-1.42666,1.566
1.72232,1.74184,-1.81143,-2.11506,1.567
1.72051,1.74184,-1.8097,-2.11506,1.568
1.7187,1.74184,-1.80797,-2.11506,1.569
1.71689,1.74184,-1.80623,-2.11506,1.57
1.71509,1.74184,-1.80447,-2.11506,1.571
1.71328,1.74184,-1.80271,-2.11506,1.572
1.71148,1.74184,-1.80094,-2.11506,1.573
1.70968,1.74184,-1.79915,-2.11506,1.574
1.70788,1.74184,-1.79735,-2.11506,1.575
1.70609,1.6841,-1.79555,-1.22924,1.576
1.70429,1.6841,-1.79373,-1.22924,1.577
1.7025,1.6841,-1.7919,-1.22924,1.578
1.70071,1.6841,-1.79006,-1.22924,1.579
1.69892,1.6841,-1.78822,-1.22924,1.58
1.69713,1.6841,-1.78636,-1.22924,1.581
1.69535,1.6841,-1.78449,-1.22924,1.582
1.69356,1.6841,-1.7826,-1.22924,1.583
1.69178,1.6841,-1.78071,-1.22924,1.584
1.69,1.6841,-1.77881,-1.22924,1.585
1.68822,1.6841,-1.7769,-1.22924,1.586
1.68645,1.6841,-1.77497,-1.22924,1.587
1.68467,1.6841,-1.77304,-1.22924,1.588
1.6829,1.68669,-1.77109,1.6907,1.589
1.68113,1.68848,-1.76914,1.78676,1.59
1.67936,1.68848,-1.76717,1.78676,1.591
1.6776,1.68848,-1.76519,1.78676,1.592
1.67583,1.68848,-1.7632,1.78676,1.593
1.67407,1.68848,-1.7612,1.78676,1.594
1.67231,1.68848,-1.75919,1.78676,1.595
1.67055,1.68848,-1.75717,1.78676,1.596
1.6688,1.68848,-1.75514,1.78676,1.597
1.66704,1.68848,-1.7531,1.78676,1.598
1.66529,1.68848,-1.75105,1.78676,1.599
1.66354,1.69928,-1.74898,0.731623,1.6
1.66179,1.68686,-1.74691,-2.49734,1.601
1.66005,1.68407,-1.74482,-2.78576,1.602
1.6583,1.68407,-1.74272,-2.78576,1.603
1.65656,1.68407,-1.74062,-2.78576,1.604
1.65482,1.68407,-1.7385,-2.78576,1.605
1.65308,1.68407,-1.73637,-2.78576,1.606
1.65135,1.68407,-1.73423,-2.78576,1.607
1.64962,1.68407,-1.73207,-2.78576,1.608
1.64788,1.68407,-1.72991,-2.78576,1.609
1.64616,1.68407,-1.72774,-2.78576,1.61
1.64443,1.68407,-1.72555,-2.78576,1.611
1.6427,1.68407,-1.72336,-2.78576,1.612
1.64098,1.68407,-1.72115,-2.78576,1.613
1.63926,1.68407,-1.71893,-2.78576,1.614
1.63754,1.68407,-1.7167,-2.78576,1.615
1.63583,1.68407,-1.71446,-2.78576,1.616
1.63412,1.68407,-1.71221,-2.78576,1.617
1.6324,1.64376,-1.70995,-1.5437,1.618
1.6307,1.64225,-1.70767,-1.51684,1.619
1.62899,1.64225,-1.70539,-1.51684,1.62
1.62728,1.64225,-1.70309,-1.51684,1.621
1.62558,1.64225,-1.70078,-1.51684,1.622
1.62388,1.64225,-1.69846,-1.51684,1.623
1.62219,1.64225,-1.69613,-1.51684,1.624
1.62049,1.64225,-1.69379,-1.51684,1.625
1.6188,1.64225,-1.69144,-1.51684,1.626
1.61711,1.64225,-1.68908,-1.51684,1.627
1.61542,1.64225,-1.6867,-1.51684,1.628
1.61373,1.64225,-1.68432,-1.51684,1.629
1.61205,1.64225,-1.68192,-1.51684,1.63
1.61037,1.64225,-1.67951,-1.51684,1.631
1.60869,1.64225,-1.67709,-1.51684,1.632
1.60702,1.64225,-1.67466,-1.51684,1.633
1.60534,1.64225,-1.67221,-1.51684,1.634
1.60367,1.64225,-1.66976,-1.51684,1.635
1.602,1.62208,-1.66729,-1.21975,1.636
1.60034,1.62077,-1.66482,-1.30909,1.637
1.59867,1.62077,-1.66233,-1.30909,1.638
1.59701,1.62077,-1.65983,-1.30909,1.639
1.59535,1.62077,-1.65732,-1.30909,1.64
1.5937,1.62077,-1.65479,-1.30909,1.641
1.59204,1.62077,-1.65226,-1.30909,1.642
1.59039,1.62077,-1.64971,-1.30909,1.643
1.58875,1.62077,-1.64715,-1.30909,1.644
1.5871,1.62077,-1.64458,-1.30909,1.645
1.58546,1.62077,-1.642,-1.30909,1.646
1.58382,1.62077,-1.63941,-1.30909,1.647
1.58218,1.62077,-1.63681,-1.30909,1.648
1.58054,1.62077,-1.63419,-1.30909,1.649
1.57891,1.62077,-1.63156,-1.30909,1.65
1.57728,1.62077,-1.62892,-1.30909,1.651
1.57565,1.62077,-1.62627,-1.30909,1.652
1.57403,1.62077,-1.62361,-1.30909,1.653
1.5724,1.62077,-1.62094,-1.30909,1.654
1.57078,1.62077,-1.61825,-1.30909,1.655
1.56917,1.58783,-1.61555,-2.67021,1.656
1.56755,1.58499,-1.61284,-2.84161,1.657
1.56594,1.58499,-1.61012,-2.84161,1.658
1.56433,1.58499,-1.60739,-2.84161,1.659
1.56273,1.58499,-1.60464,-2.84161,1.66
1.56112,1.58499,-1.60189,-2.84161,1.661
1.55952,1.58499,-1.59912,-2.84161,1.662
1.55793,1.58499,-1.59634,-2.84161,1.663
1.55633,1.58499,-1.59355,-2.84161,1.664
1.55474,1.58499,-1.59074,-2.84161,1.665
1.55315,1.58499,-1.58793,-2.84161,1.666
1.55156,1.58499,-1.5851,-2.84161,1.667
1.54998,1.58499,-1.58226,-2.84161,1.668
1.5484,1.58499,-1.57941,-2.84161,1.669
1.54682,1.58499,-1.57655,-2.84161,1.67
1.54524,1.58499,-1.57367,-2.84161,1.671
1.54367,1.58499,-1.57078,-2.84161,1.672
1.5421,1.58499,-1.56788,-2.84161,1.673
1.54054,1.55407,-1.56497,-0.746621,1.674
1.53897,1.55333,-1.56205,-0.734395,1.675
1.53741,1.55333,-1.55911,-0.734395,1.676
1.53586,1.55333,-1.55616,-0.734395,1.677
1.5343,1.55333,-1.5532,-0.734395,1.678
1.53275,1.55333,-1.55023,-0.734395,1.679
1.5312,1.55333,-1.54725,-0.734395,1.68
1.52965,1.55333,-1.54425,-0.734395,1.681
1.52811,1.55333,-1.54124,-0.734395,1.682
1.52657,1.55333,-1.53822,-0.734395,1.683
1.52503,1.55333,-1.53519,-0.734395,1.684
1.5235,1.55333,-1.53215,-0.734395,1.685
1.52197,1.55333,-1.52909,-0.734395,1.686
1.52044,1.55333,-1.52602,-0.734395,1.687
1.51892,1.55333,-1.52294,-0.734395,1.688
1.5174,1.55333,-1.51985,-0.734395,1.689
1.51588,1.55333,-1.51674,-0.734395,1.69
1.51436,1.55333,-1.51362,-0.734395,1.691
1.51285,1.55333,-1.51049,-0.734395,1.692
1.51134,1.52901,-1.50735,-2.43185,1.693
1.50984,1.52638,-1.5042,-2.62933,1.694
1.50833,1.52638,-1.50103,-2.62933,1.695
1.50683,1.52638,-1.49785,-2.62933,1.696
1.50534,1.52638,-1.49466,-2.62933,1.697
1.50385,1.52638,-1.49145,-2.62933,1.698
1.50236,1.52638,-1.48824,-2.62933,1.699
1.50087,1.52638,-1.48501,-2.62933,1.7
1.49939,1.52638,-1.48177,-2.62933,1.701
1.49791,1.52638,-1.47851,-2.62933,1.702
1.49643,1.52638,-1.47525,-2.62933,1.703
1.49496,1.52638,-1.47197,-2.62933,1.704
1.49348,1.52638,-1.46868,-2.62933,1.705
1.49202,1.52638,-1.46537,-2.62933,1.706
1.49055,1.52638,-1.46206,-2.62933,1.707
1.48909,1.52638,-1.45873,-2.62933,1.708
1.48764,1.52638,-1.45539,-2.62933,1.709
1.48618,1.52638,-1.45204,-2.62933,1.71
1.48473,1.52638,-1.44867,-2.62933,1.711
1.48329,1.50059,-1.44529,-0.724517,1.712
1.48184,1.49985,-1.4419,-0.736335,1.713
1.4804,1.49985,-1.4385,-0.736335,1.714
1.47897,1.49985,-1.43508,-0.736335,1.715
1.47753,1.49985,-1.43165,-0.736335,1.716
1.4761,1.49985,-1.42821,-0.736335,1.717
1.47468,1.49985,-1.42476,-0.736335,1.718
1.47325,1.49985,-1.42129,-0.736335,1.719
1.47183,1.49985,-1.41781,-0.736335,1.72
1.47042,1.49985,-1.41432,-0.736335,1.721
1.469,1.49985,-1.41082,-0.736335,1.722
1.46759,1.49985,-1.4073,-0.736335,1.723
1.46619,1.49985,-1.40377,-0.736335,1.724
1.46479,1.49985,-1.40023,-0.736335,1.725
1.46339,1.49985,-1.39667,-0.736335,1.726
1.46199,1.49985,-1.39311,-0.736335,1.727
1.4606,1.49985,-1.38953,-0.736335,1.728
1.45922,1.49985,-1.38593,-0.736335,1.729
1.45783,1.49985,-1.38233,-0.736335,1.73
1.45645,1.4724,-1.37871,-2.7457,1.731
1.45507,1.46945,-1.37508,-2.95232,1.732
1.4537,1.46945,-1.37144,-2.95232,1.733
1.45233,1.46945,-1.36778,-2.95232,1.734
1.45096,1.46945,-1.36411,-2.95232,1.735
1.4496,1.46945,-1.36043,-2.95232,1.736
1.44824,1.46945,-1.35673,-2.95232,1.737
1.44689,1.46945,-1.35303,-2.95232,1.738
1.44554,1.46945,-1.34931,-2.95232,1.739
1.44419,1.46945,-1.34557,-2.95232,1.74
1.44285,1.46945,-1.34183,-2.95232,1.741
1.44151,1.46945,-1.33807,-2.95232,1.742
1.44017,1.46945,-1.3343,-2.95232,1.743
1.43884,1.46945,-1.33051,-2.95232,1.744
1.43751,1.46945,-1.32672,-2.95232,1.745
1.43618,1.46945,-1.32291,-2.95232,1.746
1.43486,1.46945,-1.31909,-2.95232,1.747
1.43355,1.46945,-1.31525,-2.95232,1.748
1.43223,1.46945,-1.3114,-2.95232,1.749
1.43092,1.4456,-1.30754,-0.219536,1.75
1.42962,1.44542,-1.30367,-0.187895,1.751
1.42832,1.44542,-1.29978,-0.187895,1.752
1.42702,1.44542,-1.29588,-0.187895,1.753
1.42572,1.44542,-1.29197,-0.187895,1.754
1.42443,1.44542,-1.28805,-0.187895,1.755
1.42315,1.44542,-1.28411,-0.187895,1.756
1.42187,1.44542,-1.28016,-0.187895,1.757
1.42059,1.44542,-1.2762,-0.187895,1.758
1.41931,1.44542,-1.27222,-0.187895,1.759
1.41804,1.44542,-1.26823,-0.187895,1.76
1.41678,1.44542,-1.26423,-0.187895,1.761
1.41552,1.44542,-1.26022,-0.187895,1.762
1.41426,1.44542,-1.25619,-0.187895,1.763
1.413,1.44542,-1.25215,-0.187895,1.764
1.41175,1.44542,-1.2481,-0.187895,1.765
1.41051,1.44542,-1.24403,-0.187895,1.766
1.40926,1.44542,-1.23995,-0.187895,1.767
1.40803,1.44542,-1.23586,-0.187895,1.768
1.40679,1.42086,-1.23176,-2.93598,1.769
1.40556,1.41771,-1.22764,-3.15049,1.77
1.40434,1.41771,-1.22351,-3.15049,1.771
1.40312,1.41771,-1.21937,-3.15049,1.772
1.4019,1.41771,-1.21521,-3.15049,1.773
1.40069,1.41771,-1.21104,-3.15049,1.774
1.39948,1.41771,-1.20686,-3.15049,1.775
1.39827,1.41771,-1.20267,-3.15049,1.776
1.39707,1.41771,-1.19846,-3.15049,1.777
1.39588,1.41771,-1.19424,-3.15049,1.778
1.39468,1.41771,-1.19001,-3.15049,1.779
1.3935,1.41771,-1.18577,-3.15049,1.78
1.39231,1.41771,-1.18151,-3.15049,1.781
1.39113,1.41771,-1.17724,-3.15049,1.782
